"City","Timestep","Cumulative Median_0","Cumulative Median_1","Cumulative Median_2","Cumulative Median_3"
"Islamabad","166","0.072703","10.072703","20.072702","30.072702"
"Islamabad","167","0.078276","10.078276","20.078276","30.078276"
"Islamabad","168","0.084793","10.084793","20.084793","30.084793"
"Islamabad","169","0.092549","10.092549","20.092548","30.092548"
"Islamabad","170","0.099393","10.099393","20.099394","30.099394"
"Islamabad","171","0.106301","10.106301","20.1063","30.1063"
"Islamabad","172","0.114448","10.114448","20.114449","30.114449"
"Islamabad","173","0.122628","10.122628","20.122627","30.122627"
"Islamabad","174","0.131883","10.131883","20.131884","30.131884"
"Islamabad","175","0.140518","10.140518","20.140518","30.140518"
"Islamabad","176","0.149219","10.149219","20.14922","30.14922"
"Islamabad","177","0.158148","10.158148","20.158148","30.158148"
"Islamabad","178","0.167892","10.167892","20.167892","30.167892"
"Islamabad","179","0.178288","10.178288","20.178288","30.178288"
"Islamabad","180","0.189726","10.189726","20.189726","30.189726"
"Islamabad","181","0.200871","10.200871","20.20087","30.20087"
"Islamabad","182","0.212309","10.212309","20.212309","30.212309"
"Islamabad","183","0.225247","10.225247","20.225246","30.225246"
"Islamabad","184","0.237793","10.237793","20.237793","30.237793"
"Islamabad","185","0.251415","10.251415","20.251415","30.251415"
"Islamabad","186","0.267513","10.267513","20.267513","30.267513"
"Islamabad","187","0.282764","10.282764","20.282764","30.282764"
"Islamabad","188","0.298308","10.298308","20.298307","30.298307"
"Islamabad","189","0.315678","10.315678","20.315678","30.315678"
"Islamabad","190","0.332884","10.332884","20.332884","30.332884"
"Islamabad","191","0.350351","10.350351","20.350351","30.350351"
"Islamabad","192","0.371631","10.371631","20.371632","30.371632"
"Islamabad","193","0.391021","10.391021","20.391022","30.391022"
"Islamabad","194","0.412724","10.412724","20.412724","30.412724"
"Islamabad","195","0.435698","10.435698","20.435698","30.435698"
"Islamabad","196","0.459716","10.459716","20.459717","30.459717"
"Islamabad","197","0.483928","10.483928","20.483929","30.483929"
"Islamabad","198","0.508141","10.508141","20.50814","30.50814"
"Islamabad","199","0.533201","10.533201","20.533201","30.533201"
"Islamabad","200","0.558391","10.558391","20.558392","30.558392"
"Islamabad","201","0.585504","10.585504","20.585505","30.585505"
"Islamabad","202","0.612748","10.612748","20.612747","30.612747"
"Islamabad","203","0.642859","10.6428585","20.642859","30.642859"
"Islamabad","204","0.672514","10.672514","20.672514","30.672514"
"Islamabad","205","0.703537","10.703537","20.703537","30.703537"
"Islamabad","206","0.735343","10.735343","20.735344","30.735344"
"Islamabad","207","0.769593","10.769593","20.769592","30.769592"
"Islamabad","208","0.804722","10.804722","20.804722","30.804722"
"Islamabad","209","0.840536","10.840536","20.840536","30.840536"
"Islamabad","210","0.876415","10.876415","20.876415","30.876415"
"Islamabad","211","0.914413","10.914413","20.914413","30.914413"
"Islamabad","212","0.952573","10.952573","20.952574","30.952574"
"Islamabad","213","0.994904","10.994904","20.994904","30.994904"
"Islamabad","214","1.038344","11.038344","21.038343","31.038343"
"Islamabad","215","1.07872","11.07872","21.07872","31.07872"
"Islamabad","216","1.122127","11.122128","21.122128","31.122128"
"Islamabad","217","1.168988","11.168988","21.168987","31.168987"
"Islamabad","218","1.216827","11.216827","21.216827","31.216827"
"Islamabad","219","1.266719","11.266719","21.26672","31.26672"
"Islamabad","220","1.315926","11.315926","21.315926","31.315926"
"Islamabad","221","1.3666","11.3666","21.3666","31.3666"
"Islamabad","222","1.419523","11.419523","21.419523","31.419523"
"Islamabad","223","1.476552","11.476552","21.476551","31.476551"
"Islamabad","224","1.532994","11.532994","21.532993","31.532993"
"Islamabad","225","1.591423","11.591423","21.591423","31.591423"
"Islamabad","226","1.65233","11.65233","21.65233","31.65233"
"Islamabad","227","1.71454","11.7145405","21.71454","31.71454"
"Islamabad","228","1.780628","11.780628","21.780628","31.780628"
"Islamabad","229","1.847596","11.847596","21.847595","31.847595"
"Islamabad","230","1.914694","11.914694","21.914694","31.914694"
"Islamabad","231","1.983715","11.983715","21.983715","31.983715"
"Islamabad","232","2.057102","12.057102","22.057102","32.057102"
"Islamabad","233","2.130783","12.130783","22.130783","32.130783"
"Islamabad","234","2.208473","12.208473","22.208473","32.208473"
"Islamabad","235","2.282186","12.2821865","22.282187","32.282185"
"Islamabad","236","2.362776","12.362776","22.362776","32.362778"
"Islamabad","237","2.443659","12.443659","22.443659","32.44366"
"Islamabad","238","2.525943","12.525943","22.525944","32.525944"
"Islamabad","239","2.613408","12.613408","22.613407","32.613407"
"Islamabad","240","2.701819","12.701818","22.701818","32.70182"
"Islamabad","241","2.791109","12.791109","22.79111","32.791107"
"Islamabad","242","2.882485","12.882484","22.882484","32.882484"
"Islamabad","243","2.980477","12.980477","22.980476","32.980476"
"Islamabad","244","3.082281","13.082281","23.082281","33.082283"
"Islamabad","245","3.186334","13.186334","23.186335","33.186333"
"Islamabad","246","3.290321","13.290321","23.290321","33.29032"
"Islamabad","247","3.395156","13.395156","23.395157","33.395157"
"Islamabad","248","3.505922","13.505922","23.505922","33.50592"
"Islamabad","249","3.62024","13.62024","23.62024","33.62024"
"Islamabad","250","3.734916","13.734916","23.734917","33.734917"
"Islamabad","251","3.857381","13.857381","23.857382","33.85738"
"Islamabad","252","3.975186","13.975186","23.975185","33.975185"
"Islamabad","253","4.101822","14.101822","24.101822","34.10182"
"Islamabad","254","4.228719","14.22872","24.22872","34.228718"
"Islamabad","255","4.35933","14.35933","24.35933","34.35933"
"Islamabad","256","4.497567","14.497567","24.497566","34.497566"
"Islamabad","257","4.640269","14.640268","24.640268","34.64027"
"Islamabad","258","4.786327","14.786327","24.786327","34.786327"
"Islamabad","259","4.938252","14.9382515","24.938251","34.93825"
"Islamabad","260","5.094836","15.094836","25.094837","35.094837"
"Islamabad","261","5.254549","15.254549","25.254549","35.254547"
"Islamabad","262","5.421496","15.421495","25.421495","35.421497"
"Islamabad","263","5.591832","15.591832","25.591831","35.59183"
"Islamabad","264","5.767838","15.767838","25.767838","35.767838"
"Islamabad","265","5.950069","15.950069","25.95007","35.95007"
"Islamabad","266","6.137938","16.137938","26.137938","36.13794"
"Islamabad","267","6.330792","16.330791","26.330791","36.33079"
"Islamabad","268","6.534433","16.534433","26.534433","36.53443"
"Islamabad","269","6.74231","16.74231","26.74231","36.74231"
"Islamabad","270","6.957389","16.95739","26.95739","36.95739"
"Islamabad","271","7.189154","17.189154","27.189154","37.189156"
"Islamabad","272","7.423003","17.423004","27.423004","37.423004"
"Islamabad","273","7.673604","17.673603","27.673603","37.673603"
"Islamabad","274","7.92945","17.929451","27.929451","37.92945"
"Islamabad","275","8.198853","18.198853","28.198853","38.198853"
"Islamabad","276","8.475263","18.475262","28.475262","38.47526"
"Islamabad","277","8.759037","18.759037","28.759037","38.759037"
"Islamabad","278","9.058224","19.058224","29.058224","39.058224"
"Islamabad","279","9.375205","19.375206","29.375206","39.375206"
"Islamabad","280","9.716759","19.716759","29.716759","39.71676"
"Islamabad","281","10.058147","20.058147","30.058147","40.058147"
"Islamabad","282","10.421989","20.42199","30.42199","40.42199"
"Islamabad","283","10.797694","20.797695","30.797695","40.797695"
"Islamabad","284","11.195591","21.195591","31.195591","41.19559"
"Islamabad","285","11.608934","21.608934","31.608934","41.608932"
"Islamabad","286","12.044437","22.044437","32.044437","42.044437"
"Islamabad","287","12.503728","22.503727","32.503727","42.503727"
"Islamabad","288","12.97661","22.97661","32.97661","42.97661"
"Islamabad","289","13.483349","23.483349","33.48335","43.48335"
"Islamabad","290","14.00974","24.009739","34.00974","44.00974"
"Islamabad","291","14.562591","24.562592","34.56259","44.56259"
"Islamabad","292","15.148096","25.148096","35.148094","45.148094"
"Islamabad","293","15.75752","25.757519","35.75752","45.75752"
"Islamabad","294","16.411163","26.411163","36.411163","46.411163"
"Islamabad","295","17.085535","27.085535","37.085533","47.085533"
"Islamabad","296","17.817781","27.817781","37.81778","47.81778"
"Islamabad","297","18.590536","28.590536","38.590538","48.590538"
"Islamabad","298","19.405035","29.405035","39.405037","49.405037"
"Islamabad","299","20.272293","30.272293","40.272293","50.272293"
"Islamabad","300","21.193941","31.193941","41.19394","51.19394"
"Islamabad","301","22.16789","32.167892","42.167892","52.167892"
"Islamabad","302","23.211481","33.21148","43.21148","53.21148"
"Islamabad","303","24.300076","34.300076","44.300076","54.300076"
"Islamabad","304","25.46284","35.462837","45.462837","55.462837"
"Islamabad","305","26.699871","36.69987","46.69987","56.69987"
"Islamabad","306","28.020912","38.020912","48.020912","58.020912"
"Islamabad","307","29.421177","39.421177","49.421177","59.421177"
"Islamabad","308","30.905548","40.90555","50.90555","60.90555"
"Islamabad","309","32.49339","42.49339","52.49339","62.49339"
"Islamabad","310","34.2049","44.2049","54.2049","64.204895"
"Islamabad","311","35.997353","45.997353","55.997353","65.99735"
"Islamabad","312","37.909767","47.909767","57.909767","67.90977"
"Islamabad","313","39.955467","49.955467","59.955467","69.95547"
"Islamabad","314","42.139435","52.139435","62.139435","72.139435"
"Islamabad","315","44.481808","54.481808","64.48181","74.48181"
"Islamabad","316","46.9807","56.9807","66.9807","76.9807"
"Islamabad","317","49.658016","59.658016","69.65802","79.65802"
"Islamabad","318","52.514168","62.514168","72.51417","82.51417"
"Islamabad","319","55.568718","65.56872","75.56872","85.56872"
"Islamabad","320","58.8593","68.8593","78.8593","88.8593"
"Islamabad","321","62.39263","72.39263","82.39263","92.39263"
"Islamabad","322","66.15293","76.15293","86.15293","96.15293"
"Islamabad","323","70.169334","80.169334","90.169334","100.169334"
"Islamabad","324","74.470924","84.470924","94.470924","104.470924"
"Islamabad","325","79.05166","89.05166","99.05166","109.05166"
"Islamabad","326","83.97925","93.97925","103.97925","113.97925"
"Islamabad","327","89.24612","99.24612","109.24612","119.24612"
"Islamabad","328","94.88506","104.88506","114.88506","124.88506"
"Islamabad","329","100.90986","110.90986","120.90986","130.90985"
"Islamabad","330","107.33525","117.33525","127.33525","137.33525"
"Islamabad","331","114.17031","124.17031","134.17032","144.17032"
"Islamabad","332","121.468666","131.46866","141.46866","151.46866"
"Islamabad","333","129.26974","139.26974","149.26974","159.26974"
"Islamabad","334","137.57428","147.57428","157.57428","167.57428"
"Islamabad","335","146.36646","156.36646","166.36646","176.36646"
"Islamabad","336","155.71872","165.71872","175.71872","185.71872"
"Islamabad","337","165.69847","175.69847","185.69847","195.69847"
"Islamabad","338","176.17746","186.17746","196.17746","206.17746"
"Islamabad","339","187.25674","197.25674","207.25674","217.25674"
"Islamabad","340","198.96562","208.96562","218.96562","228.96562"
"Islamabad","341","211.2667","221.2667","231.2667","241.2667"
"Islamabad","342","224.22755","234.22755","244.22755","254.22755"
"Islamabad","343","237.75885","247.75885","257.75885","267.75885"
"Islamabad","344","251.91391","261.9139","271.9139","281.9139"
"Islamabad","345","266.62607","276.62607","286.62607","296.62607"
"Islamabad","346","281.9097","291.9097","301.9097","311.9097"
"Islamabad","347","297.67947","307.67947","317.67947","327.67947"
"Islamabad","348","313.99765","323.99765","333.99765","343.99765"
"Islamabad","349","330.7649","340.7649","350.7649","360.7649"
"Islamabad","350","347.93103","357.93103","367.93103","377.93103"
"Islamabad","351","365.4762","375.4762","385.4762","395.4762"
"Islamabad","352","383.30923","393.30923","403.30923","413.30923"
"Islamabad","353","401.32816","411.32816","421.32816","431.32816"
"Islamabad","354","419.5014","429.5014","439.5014","449.5014"
"Islamabad","355","437.72156","447.72156","457.72156","467.72156"
"Islamabad","356","455.93524","465.93524","475.93524","485.93524"
"Islamabad","357","473.97845","483.97845","493.97845","503.97845"
"Islamabad","358","491.9324","501.9324","511.9324","521.9324"
"Islamabad","359","509.60852","519.6085","529.6085","539.6085"
"Islamabad","360","526.9235","536.9235","546.9235","556.9235"
"Islamabad","361","543.8343","553.8343","563.8343","573.8343"
"Islamabad","362","560.3709","570.3709","580.3709","590.3709"
"Islamabad","363","576.33844","586.33844","596.33844","606.33844"
"Islamabad","364","591.7635","601.7635","611.7635","621.7635"
"Islamabad","365","606.6131","616.6131","626.6131","636.6131"
"Istanbul","0","0.0","10.0","20.0","30.0"
"Istanbul","1","0.0","10.0","20.0","30.0"
"Istanbul","2","0.0","10.0","20.0","30.0"
"Istanbul","3","0.0","10.0","20.0","30.0"
"Istanbul","4","0.0","10.0","20.0","30.0"
"Istanbul","5","0.0","10.0","20.0","30.0"
"Istanbul","6","0.0","10.0","20.0","30.0"
"Istanbul","7","0.0","10.0","20.0","30.0"
"Istanbul","8","0.0","10.0","20.0","30.0"
"Istanbul","9","0.0","10.0","20.0","30.0"
"Istanbul","10","0.0","10.0","20.0","30.0"
"Istanbul","11","0.0","10.0","20.0","30.0"
"Istanbul","12","0.0","10.0","20.0","30.0"
"Istanbul","13","0.0","10.0","20.0","30.0"
"Istanbul","14","0.0","10.0","20.0","30.0"
"Istanbul","15","0.0","10.0","20.0","30.0"
"Istanbul","16","0.0","10.0","20.0","30.0"
"Istanbul","17","0.0","10.0","20.0","30.0"
"Istanbul","18","0.0","10.0","20.0","30.0"
"Istanbul","19","0.0","10.0","20.0","30.0"
"Istanbul","20","0.0","10.0","20.0","30.0"
"Istanbul","21","0.0","10.0","20.0","30.0"
"Istanbul","22","0.0","10.0","20.0","30.0"
"Istanbul","23","0.0","10.0","20.0","30.0"
"Istanbul","24","0.0","10.0","20.0","30.0"
"Istanbul","25","0.0","10.0","20.0","30.0"
"Istanbul","26","0.0","10.0","20.0","30.0"
"Istanbul","27","0.0","10.0","20.0","30.0"
"Istanbul","28","0.0","10.0","20.0","30.0"
"Istanbul","29","0.0","10.0","20.0","30.0"
"Istanbul","30","0.0","10.0","20.0","30.0"
"Istanbul","31","0.0","10.0","20.0","30.0"
"Istanbul","32","0.0","10.0","20.0","30.0"
"Istanbul","33","0.0","10.0","20.0","30.0"
"Istanbul","34","0.0","10.0","20.0","30.0"
"Istanbul","35","0.0","10.0","20.0","30.0"
"Istanbul","36","0.0","10.0","20.0","30.0"
"Istanbul","37","0.0","10.0","20.0","30.0"
"Istanbul","38","0.0","10.0","20.0","30.0"
"Istanbul","39","0.0","10.0","20.0","30.0"
"Istanbul","40","0.0","10.0","20.0","30.0"
"Istanbul","41","0.0","10.0","20.0","30.0"
"Istanbul","42","0.0","10.0","20.0","30.0"
"Istanbul","43","0.0","10.0","20.0","30.0"
"Istanbul","44","0.0","10.0","20.0","30.0"
"Istanbul","45","0.0","10.0","20.0","30.0"
"Istanbul","46","0.0","10.0","20.0","30.0"
"Istanbul","47","0.0","10.0","20.0","30.0"
"Istanbul","48","0.0","10.0","20.0","30.0"
"Istanbul","49","0.0","10.0","20.0","30.0"
"Istanbul","50","0.0","10.0","20.0","30.0"
"Istanbul","51","0.0","10.0","20.0","30.0"
"Istanbul","52","0.0","10.0","20.0","30.0"
"Istanbul","53","0.0","10.0","20.0","30.0"
"Istanbul","54","0.0","10.0","20.0","30.0"
"Istanbul","55","0.0","10.0","20.0","30.0"
"Istanbul","56","0.0","10.0","20.0","30.0"
"Istanbul","57","0.0","10.0","20.0","30.0"
"Istanbul","58","0.0","10.0","20.0","30.0"
"Istanbul","59","0.0","10.0","20.0","30.0"
"Istanbul","60","0.0","10.0","20.0","30.0"
"Istanbul","61","0.0","10.0","20.0","30.0"
"Istanbul","62","0.0","10.0","20.0","30.0"
"Istanbul","63","0.0","10.0","20.0","30.0"
"Istanbul","64","0.0","10.0","20.0","30.0"
"Istanbul","65","0.0","10.0","20.0","30.0"
"Istanbul","66","0.0","10.0","20.0","30.0"
"Istanbul","67","0.0","10.0","20.0","30.0"
"Istanbul","68","0.0","10.0","20.0","30.0"
"Istanbul","69","0.0","10.0","20.0","30.0"
"Istanbul","70","0.0","10.0","20.0","30.0"
"Istanbul","71","0.0","10.0","20.0","30.0"
"Istanbul","72","0.0","10.0","20.0","30.0"
"Istanbul","73","0.0","10.0","20.0","30.0"
"Istanbul","74","0.0","10.0","20.0","30.0"
"Istanbul","75","0.0","10.0","20.0","30.0"
"Istanbul","76","0.0","10.0","20.0","30.0"
"Istanbul","77","0.0","10.0","20.0","30.0"
"Istanbul","78","0.0","10.0","20.0","30.0"
"Istanbul","79","0.0","10.0","20.0","30.0"
"Istanbul","80","0.0","10.0","20.0","30.0"
"Istanbul","81","0.0","10.0","20.0","30.0"
"Istanbul","82","0.0","10.0","20.0","30.0"
"Istanbul","83","0.0","10.0","20.0","30.0"
"Istanbul","84","0.0","10.0","20.0","30.0"
"Istanbul","85","0.0","10.0","20.0","30.0"
"Istanbul","86","0.0","10.0","20.0","30.0"
"Istanbul","87","0.0","10.0","20.0","30.0"
"Istanbul","88","0.0","10.0","20.0","30.0"
"Istanbul","89","0.0","10.0","20.0","30.0"
"Istanbul","90","0.0","10.0","20.0","30.0"
"Istanbul","91","0.0","10.0","20.0","30.0"
"Istanbul","92","0.0","10.0","20.0","30.0"
"Istanbul","93","0.0","10.0","20.0","30.0"
"Istanbul","94","0.0","10.0","20.0","30.0"
"Istanbul","95","0.0","10.0","20.0","30.0"
"Istanbul","96","0.0","10.0","20.0","30.0"
"Istanbul","97","0.0","10.0","20.0","30.0"
"Istanbul","98","0.0","10.0","20.0","30.0"
"Istanbul","99","0.0","10.0","20.0","30.0"
"Istanbul","100","0.0","10.0","20.0","30.0"
"Istanbul","101","0.0","10.0","20.0","30.0"
"Istanbul","102","0.0","10.0","20.0","30.0"
"Istanbul","103","0.0","10.0","20.0","30.0"
"Istanbul","104","9.2e-05","10.000092","20.000092","30.000092"
"Istanbul","105","9.2e-05","10.000092","20.000092","30.000092"
"Istanbul","106","9.2e-05","10.000092","20.000092","30.000092"
"Istanbul","107","0.000184","10.000184","20.000183","30.000183"
"Istanbul","108","0.000231","10.000231","20.00023","30.00023"
"Istanbul","109","0.000323","10.000323","20.000322","30.000322"
"Istanbul","110","0.000369","10.000369","20.000368","30.000368"
"Istanbul","111","0.000553","10.000553","20.000553","30.000553"
"Istanbul","112","0.0006","10.0006","20.0006","30.0006"
"Istanbul","113","0.0006","10.0006","20.0006","30.0006"
"Istanbul","114","0.000646","10.000646","20.000647","30.000647"
"Istanbul","115","0.000646","10.000646","20.000647","30.000647"
"Istanbul","116","0.000784","10.000784","20.000784","30.000784"
"Istanbul","117","0.000968","10.000968","20.000969","30.000969"
"Istanbul","118","0.001245","10.001245","20.001245","30.001245"
"Istanbul","119","0.001476","10.001476","20.001476","30.001476"
"Istanbul","120","0.001568","10.001568","20.001568","30.001568"
"Istanbul","121","0.001983","10.001983","20.001984","30.001984"
"Istanbul","122","0.002352","10.002352","20.002352","30.002352"
"Istanbul","123","0.002813","10.002813","20.002813","30.002813"
"Istanbul","124","0.003782","10.003782","20.003782","30.003782"
"Istanbul","125","0.00475","10.00475","20.00475","30.00475"
"Istanbul","126","0.005488","10.005488","20.005487","30.005487"
"Istanbul","127","0.006549","10.006549","20.00655","30.00655"
"Istanbul","128","0.007379","10.007379","20.00738","30.00738"
"Istanbul","129","0.008716","10.008716","20.008717","30.008717"
"Istanbul","130","0.010238","10.010238","20.010239","30.010239"
"Istanbul","131","0.011899","10.011899","20.0119","30.0119"
"Istanbul","132","0.013513","10.013513","20.013514","30.013514"
"Istanbul","133","0.015358","10.015358","20.015358","30.015358"
"Istanbul","134","0.016833","10.016833","20.016832","30.016832"
"Istanbul","135","0.019185","10.019185","20.019184","30.019184"
"Istanbul","136","0.021261","10.021261","20.021261","30.021261"
"Istanbul","137","0.023244","10.023244","20.023245","30.023245"
"Istanbul","138","0.025919","10.025919","20.025919","30.025919"
"Istanbul","139","0.02781","10.02781","20.02781","30.02781"
"Istanbul","140","0.031361","10.031361","20.03136","30.03136"
"Istanbul","141","0.034635","10.034635","20.034636","30.034636"
"Istanbul","142","0.037818","10.037818","20.037819","30.037819"
"Istanbul","143","0.041046","10.041046","20.041046","30.041046"
"Istanbul","144","0.045289","10.045289","20.045288","30.045288"
"Istanbul","145","0.049855","10.049855","20.049854","30.049854"
"Istanbul","146","0.054743","10.054743","20.054743","30.054743"
"Istanbul","147","0.060231","10.060231","20.06023","30.06023"
"Istanbul","148","0.065304","10.065304","20.065304","30.065304"
"Istanbul","149","0.071715","10.071715","20.071714","30.071714"
"Istanbul","150","0.078402","10.078402","20.078402","30.078402"
"Istanbul","151","0.085551","10.085551","20.08555","30.08555"
"Istanbul","152","0.093898","10.093898","20.093899","30.093899"
"Istanbul","153","0.102661","10.102661","20.102661","30.102661"
"Istanbul","154","0.111377","10.111377","20.111378","30.111378"
"Istanbul","155","0.121016","10.121016","20.121016","30.121016"
"Istanbul","156","0.132223","10.132223","20.132223","30.132223"
"Istanbul","157","0.142646","10.142646","20.142647","30.142647"
"Istanbul","158","0.154498","10.154498","20.154497","30.154497"
"Istanbul","159","0.166166","10.166166","20.166166","30.166166"
"Istanbul","160","0.179356","10.179356","20.179356","30.179356"
"Istanbul","161","0.193653","10.193653","20.193653","30.193653"
"Istanbul","162","0.209149","10.209149","20.209148","30.209148"
"Istanbul","163","0.225752","10.225752","20.225752","30.225752"
"Istanbul","164","0.243508","10.243508","20.243507","30.243507"
"Istanbul","165","0.262601","10.262601","20.262602","30.262602"
"Istanbul","166","0.281879","10.281879","20.28188","30.28188"
"Istanbul","167","0.302263","10.302263","20.302263","30.302263"
"Istanbul","168","0.323524","10.323524","20.323524","30.323524"
"Istanbul","169","0.345246","10.345246","20.345245","30.345245"
"Istanbul","170","0.367337","10.367337","20.367336","30.367336"
"Istanbul","171","0.392564","10.392564","20.392565","30.392565"
"Istanbul","172","0.417791","10.417791","20.417791","30.417791"
"Istanbul","173","0.445324","10.445324","20.445324","30.445324"
"Istanbul","174","0.473918","10.473918","20.473919","30.473919"
"Istanbul","175","0.503987","10.503987","20.503986","30.503986"
"Istanbul","176","0.538623","10.538623","20.538624","30.538624"
"Istanbul","177","0.574227","10.574227","20.574226","30.574226"
"Istanbul","178","0.608401","10.608401","20.6084","30.6084"
"Istanbul","179","0.647141","10.6471405","20.64714","30.64714"
"Istanbul","180","0.686941","10.686941","20.686941","30.686941"
"Istanbul","181","0.728402","10.728402","20.728401","30.728401"
"Istanbul","182","0.772031","10.772031","20.772032","30.772032"
"Istanbul","183","0.817504","10.817504","20.817505","30.817505"
"Istanbul","184","0.865145","10.865145","20.865145","30.865145"
"Istanbul","185","0.914907","10.914907","20.914907","30.914907"
"Istanbul","186","0.967898","10.967898","20.967897","30.967897"
"Istanbul","187","1.023379","11.023379","21.023378","31.023378"
"Istanbul","188","1.077661","11.0776615","21.077662","31.077662"
"Istanbul","189","1.135401","11.135401","21.1354","31.1354"
"Istanbul","190","1.197293","11.197293","21.197292","31.197292"
"Istanbul","191","1.261029","11.261029","21.261028","31.261028"
"Istanbul","192","1.325181","11.325181","21.32518","31.32518"
"Istanbul","193","1.394175","11.394175","21.394175","31.394175"
"Istanbul","194","1.465982","11.465982","21.465982","31.465982"
"Istanbul","195","1.539542","11.539542","21.539541","31.539541"
"Istanbul","196","1.61347","11.61347","21.61347","31.61347"
"Istanbul","197","1.696715","11.696715","21.696714","31.696714"
"Istanbul","198","1.783741","11.783741","21.783741","31.783741"
"Istanbul","199","1.873765","11.873765","21.873764","31.873764"
"Istanbul","200","1.96153","11.96153","21.96153","31.96153"
"Istanbul","201","2.052476","12.052476","22.052475","32.052475"
"Istanbul","202","2.15343","12.15343","22.15343","32.15343"
"Istanbul","203","2.251848","12.251848","22.251848","32.251846"
"Istanbul","204","2.35557","12.35557","22.35557","32.35557"
"Istanbul","205","2.464503","12.464503","22.464502","32.464504"
"Istanbul","206","2.57279","12.57279","22.57279","32.57279"
"Istanbul","207","2.685089","12.685089","22.68509","32.68509"
"Istanbul","208","2.8032","12.8032","22.8032","32.8032"
"Istanbul","209","2.92274","12.92274","22.92274","32.92274"
"Istanbul","210","3.041958","13.041958","23.041958","33.041958"
"Istanbul","211","3.173996","13.173996","23.173996","33.173996"
"Istanbul","212","3.301976","13.301976","23.301975","33.301975"
"Istanbul","213","3.435951","13.435951","23.435951","33.43595"
"Istanbul","214","3.573801","13.573801","23.573801","33.5738"
"Istanbul","215","3.718384","13.718384","23.718384","33.718384"
"Istanbul","216","3.866748","13.866748","23.866749","33.86675"
"Istanbul","217","4.019448","14.019447","24.019447","34.019447"
"Istanbul","218","4.177313","14.177313","24.177313","34.177315"
"Istanbul","219","4.337945","14.337945","24.337944","34.337944"
"Istanbul","220","4.498762","14.498762","24.498762","34.498764"
"Istanbul","221","4.668157","14.668158","24.668158","34.668156"
"Istanbul","222","4.844285","14.844285","24.844284","34.844284"
"Istanbul","223","5.02092","15.02092","25.02092","35.02092"
"Istanbul","224","5.199815","15.199815","25.199814","35.199814"
"Istanbul","225","5.382677","15.382677","25.382677","35.382675"
"Istanbul","226","5.570796","15.570796","25.570797","35.570797"
"Istanbul","227","5.759468","15.759468","25.759468","35.759468"
"Istanbul","228","5.95575","15.9557495","25.95575","35.95575"
"Istanbul","229","6.150418","16.150417","26.150417","36.150417"
"Istanbul","230","6.362519","16.362518","26.362518","36.36252"
"Istanbul","231","6.573329","16.57333","26.57333","36.57333"
"Istanbul","232","6.790133","16.790133","26.790133","36.790134"
"Istanbul","233","7.014364","17.014364","27.014364","37.014362"
"Istanbul","234","7.245743","17.245743","27.245743","37.245743"
"Istanbul","235","7.482748","17.482748","27.482748","37.48275"
"Istanbul","236","7.717862","17.717861","27.717861","37.71786"
"Istanbul","237","7.958833","17.958834","27.958834","37.95883"
"Istanbul","238","8.210458","18.210457","28.210457","38.210457"
"Istanbul","239","8.468632","18.468632","28.468632","38.46863"
"Istanbul","240","8.73114","18.73114","28.73114","38.73114"
"Istanbul","241","8.999922","18.999922","28.999922","38.999924"
"Istanbul","242","9.27313","19.27313","29.27313","39.273132"
"Istanbul","243","9.550028","19.550028","29.550028","39.550026"
"Istanbul","244","9.844359","19.84436","29.84436","39.84436"
"Istanbul","245","10.141318","20.14132","30.14132","40.14132"
"Istanbul","246","10.444596","20.444595","30.444595","40.444595"
"Istanbul","247","10.760835","20.760834","30.760834","40.760834"
"Istanbul","248","11.079192","21.079193","31.079193","41.079193"
"Istanbul","249","11.404469","21.404469","31.404469","41.40447"
"Istanbul","250","11.74598","21.74598","31.74598","41.74598"
"Istanbul","251","12.093902","22.093903","32.093903","42.093903"
"Istanbul","252","12.452153","22.452152","32.452152","42.452152"
"Istanbul","253","12.822257","22.822258","32.822258","42.822258"
"Istanbul","254","13.198911","23.19891","33.19891","43.19891"
"Istanbul","255","13.59166","23.59166","33.59166","43.59166"
"Istanbul","256","13.993262","23.993263","33.993263","43.993263"
"Istanbul","257","14.399663","24.399662","34.399662","44.399662"
"Istanbul","258","14.812887","24.812887","34.81289","44.81289"
"Istanbul","259","15.250095","25.250095","35.250095","45.250095"
"Istanbul","260","15.699986","25.699986","35.699986","45.699986"
"Istanbul","261","16.165785","26.165785","36.165787","46.165787"
"Istanbul","262","16.644407","26.644407","36.64441","46.64441"
"Istanbul","263","17.129765","27.129765","37.129765","47.129765"
"Istanbul","264","17.64265","27.64265","37.64265","47.64265"
"Istanbul","265","18.181967","28.181967","38.18197","48.18197"
"Istanbul","266","18.711504","28.711504","38.711502","48.711502"
"Istanbul","267","19.27697","29.27697","39.27697","49.27697"
"Istanbul","268","19.861479","29.861479","39.86148","49.86148"
"Istanbul","269","20.471357","30.471357","40.47136","50.47136"
"Istanbul","270","21.100971","31.100971","41.10097","51.10097"
"Istanbul","271","21.74244","31.74244","41.74244","51.74244"
"Istanbul","272","22.405584","32.405586","42.405586","52.405586"
"Istanbul","273","23.096676","33.096676","43.096676","53.096676"
"Istanbul","274","23.80912","33.80912","43.80912","53.80912"
"Istanbul","275","24.549143","34.54914","44.54914","54.54914"
"Istanbul","276","25.324724","35.324722","45.324722","55.324722"
"Istanbul","277","26.136372","36.13637","46.13637","56.13637"
